1200;1050;900;1200;1050;900;1200;1050;900
10;10;10;1;1;1;0.1;0.1;0.1
2.27E+13;5.83E+13;1.46E+14;1.27E+13;3.69E+13;1.04E+14;5.29E+12;1.41E+13;4.01E+13
2.27E+13;5.84E+13;1.46E+14;1.27E+13;3.69E+13;1.04E+14;5.29E+12;1.41E+13;4.00E+13
2.27E+13;5.84E+13;1.46E+14;1.27E+13;3.69E+13;1.04E+14;5.29E+12;1.41E+13;3.99E+13
2.27E+13;5.84E+13;1.47E+14;1.27E+13;3.69E+13;1.04E+14;5.29E+12;1.41E+13;3.98E+13
2.27E+13;5.84E+13;1.47E+14;1.27E+13;3.70E+13;1.04E+14;5.29E+12;1.41E+13;3.97E+13
2.27E+13;5.84E+13;1.47E+14;1.27E+13;3.70E+13;1.04E+14;5.29E+12;1.41E+13;3.96E+13
2.27E+13;5.85E+13;1.47E+14;1.27E+13;3.70E+13;1.04E+14;5.29E+12;1.41E+13;3.95E+13
2.27E+13;5.85E+13;1.47E+14;1.27E+13;3.70E+13;1.04E+14;5.29E+12;1.41E+13;3.94E+13
2.27E+13;5.85E+13;1.47E+14;1.26E+13;3.70E+13;1.04E+14;5.29E+12;1.41E+13;3.94E+13
2.27E+13;5.85E+13;1.48E+14;1.26E+13;3.70E+13;1.05E+14;5.29E+12;1.41E+13;3.93E+13
2.27E+13;5.85E+13;1.48E+14;1.26E+13;3.70E+13;1.05E+14;5.29E+12;1.41E+13;3.92E+13
2.27E+13;5.85E+13;1.48E+14;1.26E+13;3.70E+13;1.05E+14;5.29E+12;1.41E+13;3.91E+13
2.27E+13;5.86E+13;1.48E+14;1.26E+13;3.70E+13;1.05E+14;5.29E+12;1.41E+13;3.90E+13
2.27E+13;5.86E+13;1.48E+14;1.26E+13;3.70E+13;1.05E+14;5.29E+12;1.41E+13;3.89E+13
2.27E+13;5.86E+13;1.48E+14;1.26E+13;3.70E+13;1.05E+14;5.29E+12;1.41E+13;3.88E+13
2.27E+13;5.86E+13;1.49E+14;1.26E+13;3.70E+13;1.05E+14;5.29E+12;1.41E+13;3.87E+13
2.27E+13;5.86E+13;1.49E+14;1.26E+13;3.70E+13;1.05E+14;5.29E+12;1.41E+13;3.87E+13
2.27E+13;5.86E+13;1.49E+14;1.26E+13;3.70E+13;1.05E+14;5.29E+12;1.41E+13;3.86E+13
2.27E+13;5.87E+13;1.49E+14;1.26E+13;3.70E+13;1.05E+14;5.29E+12;1.41E+13;3.85E+13
2.27E+13;5.87E+13;1.49E+14;1.26E+13;3.70E+13;1.05E+14;5.29E+12;1.41E+13;3.84E+13
2.27E+13;5.87E+13;1.49E+14;1.26E+13;3.70E+13;1.06E+14;5.29E+12;1.41E+13;3.83E+13
2.27E+13;5.87E+13;1.50E+14;1.26E+13;3.70E+13;1.06E+14;5.29E+12;1.41E+13;3.82E+13
2.27E+13;5.87E+13;1.50E+14;1.26E+13;3.70E+13;1.06E+14;5.29E+12;1.41E+13;3.81E+13
2.27E+13;5.88E+13;1.50E+14;1.26E+13;3.70E+13;1.06E+14;5.29E+12;1.41E+13;3.80E+13
2.27E+13;5.88E+13;1.50E+14;1.26E+13;3.70E+13;1.06E+14;5.29E+12;1.41E+13;3.80E+13
2.27E+13;5.88E+13;1.50E+14;1.25E+13;3.70E+13;1.06E+14;5.29E+12;1.41E+13;3.79E+13
2.27E+13;5.88E+13;1.50E+14;1.25E+13;3.71E+13;1.06E+14;5.29E+12;1.41E+13;3.78E+13
2.27E+13;5.88E+13;1.51E+14;1.25E+13;3.71E+13;1.06E+14;5.29E+12;1.41E+13;3.77E+13
2.27E+13;5.88E+13;1.51E+14;1.25E+13;3.71E+13;1.06E+14;5.29E+12;1.41E+13;3.76E+13
2.27E+13;5.88E+13;1.51E+14;1.25E+13;3.71E+13;1.06E+14;5.29E+12;1.41E+13;3.75E+13
2.27E+13;5.89E+13;1.51E+14;1.25E+13;3.71E+13;1.06E+14;5.29E+12;1.41E+13;3.74E+13
2.27E+13;5.89E+13;1.51E+14;1.25E+13;3.71E+13;1.06E+14;5.29E+12;1.41E+13;3.73E+13
2.27E+13;5.89E+13;1.51E+14;1.25E+13;3.71E+13;1.07E+14;5.29E+12;1.41E+13;3.73E+13
2.27E+13;5.89E+13;1.52E+14;1.25E+13;3.71E+13;1.07E+14;5.29E+12;1.41E+13;3.72E+13
2.27E+13;5.89E+13;1.52E+14;1.25E+13;3.71E+13;1.07E+14;5.29E+12;1.41E+13;3.71E+13
2.27E+13;5.89E+13;1.52E+14;1.25E+13;3.71E+13;1.07E+14;5.29E+12;1.41E+13;3.70E+13
2.27E+13;5.90E+13;1.52E+14;1.25E+13;3.71E+13;1.07E+14;5.29E+12;1.41E+13;3.69E+13
2.27E+13;5.90E+13;1.52E+14;1.25E+13;3.71E+13;1.07E+14;5.29E+12;1.41E+13;3.68E+13
2.27E+13;5.90E+13;1.52E+14;1.25E+13;3.71E+13;1.07E+14;5.29E+12;1.41E+13;3.67E+13
2.27E+13;5.90E+13;1.52E+14;1.25E+13;3.71E+13;1.07E+14;5.29E+12;1.41E+13;3.67E+13
2.27E+13;5.90E+13;1.53E+14;1.25E+13;3.71E+13;1.07E+14;5.29E+12;1.41E+13;3.66E+13
2.27E+13;5.90E+13;1.53E+14;1.25E+13;3.71E+13;1.07E+14;5.29E+12;1.41E+13;3.65E+13
2.27E+13;5.90E+13;1.53E+14;1.25E+13;3.71E+13;1.07E+14;5.29E+12;1.41E+13;3.64E+13
2.27E+13;5.91E+13;1.53E+14;1.25E+13;3.71E+13;1.07E+14;5.29E+12;1.41E+13;3.63E+13
2.27E+13;5.91E+13;1.53E+14;1.25E+13;3.71E+13;1.08E+14;5.29E+12;1.41E+13;3.62E+13
2.27E+13;5.91E+13;1.53E+14;1.25E+13;3.71E+13;1.08E+14;5.29E+12;1.41E+13;3.62E+13
2.27E+13;5.91E+13;1.54E+14;1.25E+13;3.71E+13;1.08E+14;5.29E+12;1.41E+13;3.61E+13
2.27E+13;5.91E+13;1.54E+14;1.24E+13;3.71E+13;1.08E+14;5.29E+12;1.41E+13;3.60E+13
2.27E+13;5.91E+13;1.54E+14;1.24E+13;3.71E+13;1.08E+14;5.29E+12;1.41E+13;3.59E+13
2.27E+13;5.91E+13;1.54E+14;1.24E+13;3.71E+13;1.08E+14;5.29E+12;1.41E+13;3.58E+13
2.27E+13;5.92E+13;1.54E+14;1.24E+13;3.71E+13;1.08E+14;5.29E+12;1.41E+13;3.57E+13
2.27E+13;5.92E+13;1.54E+14;1.24E+13;3.71E+13;1.08E+14;5.29E+12;1.41E+13;3.56E+13
2.27E+13;5.92E+13;1.54E+14;1.24E+13;3.71E+13;1.08E+14;5.29E+12;1.41E+13;3.56E+13
2.27E+13;5.92E+13;1.55E+14;1.24E+13;3.71E+13;1.08E+14;5.29E+12;1.41E+13;3.55E+13
2.27E+13;5.92E+13;1.55E+14;1.24E+13;3.72E+13;1.08E+14;5.29E+12;1.41E+13;3.54E+13
2.27E+13;5.92E+13;1.55E+14;1.24E+13;3.72E+13;1.08E+14;5.29E+12;1.41E+13;3.53E+13
2.27E+13;5.92E+13;1.55E+14;1.24E+13;3.72E+13;1.09E+14;5.29E+12;1.41E+13;3.52E+13
2.27E+13;5.93E+13;1.55E+14;1.24E+13;3.72E+13;1.09E+14;5.29E+12;1.41E+13;3.52E+13
2.27E+13;5.93E+13;1.55E+14;1.24E+13;3.72E+13;1.09E+14;5.29E+12;1.41E+13;3.51E+13
2.27E+13;5.93E+13;1.56E+14;1.24E+13;3.72E+13;1.09E+14;5.29E+12;1.41E+13;3.50E+13
2.27E+13;5.93E+13;1.56E+14;1.24E+13;3.72E+13;1.09E+14;5.29E+12;1.41E+13;3.49E+13
2.27E+13;5.93E+13;1.56E+14;1.24E+13;3.72E+13;1.09E+14;5.29E+12;1.41E+13;3.48E+13
2.27E+13;5.93E+13;1.56E+14;1.24E+13;3.72E+13;1.09E+14;5.29E+12;1.41E+13;3.47E+13
2.27E+13;5.93E+13;1.56E+14;1.24E+13;3.72E+13;1.09E+14;5.29E+12;1.41E+13;3.47E+13
2.27E+13;5.93E+13;1.56E+14;1.24E+13;3.72E+13;1.09E+14;5.29E+12;1.41E+13;3.46E+13
2.27E+13;5.94E+13;1.56E+14;1.24E+13;3.72E+13;1.09E+14;5.29E+12;1.41E+13;3.45E+13
2.27E+13;5.94E+13;1.57E+14;1.24E+13;3.72E+13;1.09E+14;5.29E+12;1.41E+13;3.44E+13
2.27E+13;5.94E+13;1.57E+14;1.24E+13;3.72E+13;1.09E+14;5.29E+12;1.41E+13;3.43E+13
2.27E+13;5.94E+13;1.57E+14;1.24E+13;3.72E+13;1.09E+14;5.29E+12;1.41E+13;3.43E+13
2.27E+13;5.94E+13;1.57E+14;1.24E+13;3.72E+13;1.09E+14;5.29E+12;1.41E+13;3.42E+13
2.27E+13;5.94E+13;1.57E+14;1.24E+13;3.72E+13;1.10E+14;5.29E+12;1.41E+13;3.41E+13
2.27E+13;5.94E+13;1.57E+14;1.24E+13;3.72E+13;1.10E+14;5.29E+12;1.41E+13;3.40E+13
2.27E+13;5.94E+13;1.57E+14;1.24E+13;3.72E+13;1.10E+14;5.29E+12;1.41E+13;3.39E+13
2.27E+13;5.94E+13;1.58E+14;1.24E+13;3.72E+13;1.10E+14;5.29E+12;1.41E+13;3.39E+13
2.27E+13;5.95E+13;1.58E+14;1.24E+13;3.72E+13;1.10E+14;5.29E+12;1.41E+13;3.38E+13
2.27E+13;5.95E+13;1.58E+14;1.24E+13;3.72E+13;1.10E+14;5.29E+12;1.41E+13;3.37E+13
2.27E+13;5.95E+13;1.58E+14;1.24E+13;3.72E+13;1.10E+14;5.29E+12;1.41E+13;3.36E+13
2.27E+13;5.95E+13;1.58E+14;1.24E+13;3.72E+13;1.10E+14;5.29E+12;1.41E+13;3.36E+13
2.27E+13;5.95E+13;1.58E+14;1.24E+13;3.72E+13;1.10E+14;5.29E+12;1.41E+13;3.35E+13
2.27E+13;5.95E+13;1.58E+14;1.24E+13;3.72E+13;1.10E+14;5.29E+12;1.41E+13;3.34E+13
2.27E+13;5.95E+13;1.59E+14;1.23E+13;3.72E+13;1.10E+14;5.29E+12;1.41E+13;3.33E+13
2.27E+13;5.95E+13;1.59E+14;1.23E+13;3.72E+13;1.10E+14;5.29E+12;1.40E+13;3.33E+13
2.27E+13;5.95E+13;1.59E+14;1.23E+13;3.72E+13;1.10E+14;5.29E+12;1.40E+13;3.32E+13
2.27E+13;5.96E+13;1.59E+14;1.23E+13;3.72E+13;1.10E+14;5.29E+12;1.40E+13;3.31E+13
2.27E+13;5.96E+13;1.59E+14;1.23E+13;3.72E+13;1.11E+14;5.29E+12;1.40E+13;3.30E+13
2.27E+13;5.96E+13;1.59E+14;1.23E+13;3.72E+13;1.11E+14;5.29E+12;1.40E+13;3.30E+13
2.27E+13;5.96E+13;1.59E+14;1.23E+13;3.72E+13;1.11E+14;5.29E+12;1.40E+13;3.29E+13
2.27E+13;5.96E+13;1.60E+14;1.23E+13;3.72E+13;1.11E+14;5.29E+12;1.40E+13;3.28E+13
2.27E+13;5.96E+13;1.60E+14;1.23E+13;3.72E+13;1.11E+14;5.29E+12;1.40E+13;3.27E+13
2.27E+13;5.96E+13;1.60E+14;1.23E+13;3.72E+13;1.11E+14;5.29E+12;1.40E+13;3.27E+13
2.27E+13;5.96E+13;1.60E+14;1.23E+13;3.72E+13;1.11E+14;5.29E+12;1.40E+13;3.26E+13
2.27E+13;5.96E+13;1.60E+14;1.23E+13;3.72E+13;1.11E+14;5.29E+12;1.40E+13;3.25E+13
2.27E+13;5.97E+13;1.60E+14;1.23E+13;3.72E+13;1.11E+14;5.29E+12;1.40E+13;3.24E+13
2.27E+13;5.97E+13;1.60E+14;1.23E+13;3.73E+13;1.11E+14;5.29E+12;1.40E+13;3.24E+13
2.27E+13;5.97E+13;1.60E+14;1.23E+13;3.73E+13;1.11E+14;5.29E+12;1.40E+13;3.23E+13
2.27E+13;5.97E+13;1.61E+14;1.23E+13;3.73E+13;1.11E+14;5.29E+12;1.40E+13;3.22E+13
2.27E+13;5.97E+13;1.61E+14;1.23E+13;3.73E+13;1.11E+14;5.29E+12;1.40E+13;3.22E+13
2.27E+13;5.97E+13;1.61E+14;1.23E+13;3.73E+13;1.11E+14;5.29E+12;1.40E+13;3.21E+13
2.27E+13;5.97E+13;1.61E+14;1.23E+13;3.73E+13;1.12E+14;5.29E+12;1.40E+13;3.20E+13
2.27E+13;5.97E+13;1.61E+14;1.23E+13;3.73E+13;1.12E+14;5.29E+12;1.40E+13;3.19E+13
2.27E+13;5.97E+13;1.61E+14;1.23E+13;3.73E+13;1.12E+14;5.29E+12;1.40E+13;3.19E+13
2.27E+13;5.97E+13;1.61E+14;1.23E+13;3.73E+13;1.12E+14;5.29E+12;1.40E+13;3.18E+13
2.27E+13;5.98E+13;1.62E+14;1.23E+13;3.73E+13;1.12E+14;5.29E+12;1.40E+13;3.17E+13
2.27E+13;5.98E+13;1.62E+14;1.23E+13;3.73E+13;1.12E+14;5.29E+12;1.40E+13;3.17E+13
2.27E+13;5.98E+13;1.62E+14;1.23E+13;3.73E+13;1.12E+14;5.29E+12;1.40E+13;3.16E+13
2.27E+13;5.98E+13;1.62E+14;1.23E+13;3.73E+13;1.12E+14;5.29E+12;1.40E+13;3.15E+13
2.27E+13;5.98E+13;1.62E+14;1.23E+13;3.73E+13;1.12E+14;5.29E+12;1.40E+13;3.15E+13
2.27E+13;5.98E+13;1.62E+14;1.23E+13;3.73E+13;1.12E+14;5.29E+12;1.39E+13;3.14E+13
2.27E+13;5.98E+13;1.62E+14;1.23E+13;3.73E+13;1.12E+14;5.29E+12;1.39E+13;3.13E+13
2.27E+13;5.98E+13;1.62E+14;1.23E+13;3.73E+13;1.12E+14;5.29E+12;1.39E+13;3.13E+13
2.27E+13;5.98E+13;1.63E+14;1.23E+13;3.73E+13;1.12E+14;5.29E+12;1.39E+13;3.12E+13
2.27E+13;5.98E+13;1.63E+14;1.23E+13;3.73E+13;1.12E+14;5.29E+12;1.39E+13;3.11E+13
2.27E+13;5.98E+13;1.63E+14;1.23E+13;3.73E+13;1.12E+14;5.29E+12;1.39E+13;3.11E+13
2.27E+13;5.99E+13;1.63E+14;1.23E+13;3.73E+13;1.12E+14;5.29E+12;1.39E+13;3.10E+13
2.27E+13;5.99E+13;1.63E+14;1.23E+13;3.73E+13;1.13E+14;5.29E+12;1.39E+13;3.09E+13
2.27E+13;5.99E+13;1.63E+14;1.23E+13;3.73E+13;1.13E+14;5.29E+12;1.39E+13;3.09E+13
2.27E+13;5.99E+13;1.63E+14;1.23E+13;3.73E+13;1.13E+14;5.29E+12;1.39E+13;3.08E+13
2.27E+13;5.99E+13;1.64E+14;1.23E+13;3.73E+13;1.13E+14;5.29E+12;1.39E+13;3.07E+13
2.27E+13;5.99E+13;1.64E+14;1.23E+13;3.73E+13;1.13E+14;5.29E+12;1.39E+13;3.07E+13
2.27E+13;5.99E+13;1.64E+14;1.23E+13;3.73E+13;1.13E+14;5.29E+12;1.39E+13;3.06E+13
2.27E+13;5.99E+13;1.64E+14;1.23E+13;3.73E+13;1.13E+14;5.29E+12;1.39E+13;3.05E+13
2.27E+13;5.99E+13;1.64E+14;1.23E+13;3.73E+13;1.13E+14;5.29E+12;1.39E+13;3.05E+13
2.27E+13;5.99E+13;1.64E+14;1.23E+13;3.73E+13;1.13E+14;5.29E+12;1.39E+13;3.04E+13
2.27E+13;5.99E+13;1.64E+14;1.23E+13;3.73E+13;1.13E+14;5.29E+12;1.39E+13;3.03E+13
2.27E+13;5.99E+13;1.64E+14;1.23E+13;3.73E+13;1.13E+14;5.29E+12;1.39E+13;3.03E+13
2.27E+13;6.00E+13;1.65E+14;1.23E+13;3.73E+13;1.13E+14;5.29E+12;1.39E+13;3.02E+13
2.27E+13;6.00E+13;1.65E+14;1.23E+13;3.73E+13;1.13E+14;5.29E+12;1.39E+13;3.02E+13
2.27E+13;6.00E+13;1.65E+14;1.23E+13;3.73E+13;1.13E+14;5.29E+12;1.39E+13;3.01E+13
2.27E+13;6.00E+13;1.65E+14;1.23E+13;3.73E+13;1.13E+14;5.29E+12;1.39E+13;3.00E+13
2.27E+13;6.00E+13;1.65E+14;1.23E+13;3.73E+13;1.13E+14;5.29E+12;1.39E+13;3.00E+13
2.27E+13;6.00E+13;1.65E+14;1.23E+13;3.73E+13;1.14E+14;5.29E+12;1.39E+13;2.99E+13
2.27E+13;6.00E+13;1.65E+14;1.23E+13;3.73E+13;1.14E+14;5.29E+12;1.39E+13;2.99E+13
2.27E+13;6.00E+13;1.65E+14;1.23E+13;3.73E+13;1.14E+14;5.29E+12;1.39E+13;2.98E+13
2.27E+13;6.00E+13;1.66E+14;1.23E+13;3.73E+13;1.14E+14;5.29E+12;1.39E+13;2.97E+13
2.27E+13;6.00E+13;1.66E+14;1.23E+13;3.73E+13;1.14E+14;5.29E+12;1.39E+13;2.97E+13
2.27E+13;6.00E+13;1.66E+14;1.23E+13;3.73E+13;1.14E+14;5.29E+12;1.39E+13;2.96E+13
2.27E+13;6.00E+13;1.66E+14;1.23E+13;3.73E+13;1.14E+14;5.29E+12;1.38E+13;2.96E+13
2.27E+13;6.00E+13;1.66E+14;1.23E+13;3.73E+13;1.14E+14;5.29E+12;1.38E+13;2.95E+13
2.27E+13;6.01E+13;1.66E+14;1.23E+13;3.73E+13;1.14E+14;5.29E+12;1.38E+13;2.94E+13
2.27E+13;6.01E+13;1.66E+14;1.23E+13;3.73E+13;1.14E+14;5.29E+12;1.38E+13;2.94E+13
2.27E+13;6.01E+13;1.66E+14;1.23E+13;3.73E+13;1.14E+14;5.29E+12;1.38E+13;2.93E+13
2.27E+13;6.01E+13;1.66E+14;1.23E+13;3.73E+13;1.14E+14;5.29E+12;1.38E+13;2.93E+13
2.27E+13;6.01E+13;1.67E+14;1.23E+13;3.73E+13;1.14E+14;5.29E+12;1.38E+13;2.92E+13
2.27E+13;6.01E+13;1.67E+14;1.23E+13;3.73E+13;1.14E+14;5.29E+12;1.38E+13;2.92E+13
2.27E+13;6.01E+13;1.67E+14;1.23E+13;3.73E+13;1.14E+14;5.29E+12;1.38E+13;2.91E+13
2.27E+13;6.01E+13;1.67E+14;1.23E+13;3.73E+13;1.14E+14;5.29E+12;1.38E+13;2.90E+13
2.27E+13;6.01E+13;1.67E+14;1.23E+13;3.73E+13;1.14E+14;5.29E+12;1.38E+13;2.90E+13
2.27E+13;6.01E+13;1.67E+14;1.23E+13;3.73E+13;1.14E+14;5.29E+12;1.38E+13;2.89E+13
2.27E+13;6.01E+13;1.67E+14;1.23E+13;3.73E+13;1.15E+14;5.29E+12;1.38E+13;2.89E+13
2.27E+13;6.01E+13;1.67E+14;1.23E+13;3.73E+13;1.15E+14;5.29E+12;1.38E+13;2.88E+13
2.27E+13;6.01E+13;1.68E+14;1.23E+13;3.73E+13;1.15E+14;5.29E+12;1.38E+13;2.88E+13
2.27E+13;6.01E+13;1.68E+14;1.23E+13;3.73E+13;1.15E+14;5.29E+12;1.38E+13;2.87E+13
2.27E+13;6.02E+13;1.68E+14;1.23E+13;3.73E+13;1.15E+14;5.29E+12;1.38E+13;2.87E+13
2.27E+13;6.02E+13;1.68E+14;1.23E+13;3.73E+13;1.15E+14;5.29E+12;1.38E+13;2.86E+13
2.28E+13;6.02E+13;1.68E+14;1.23E+13;3.73E+13;1.15E+14;5.29E+12;1.38E+13;2.85E+13
2.28E+13;6.02E+13;1.68E+14;1.23E+13;3.73E+13;1.15E+14;5.29E+12;1.38E+13;2.85E+13
2.28E+13;6.02E+13;1.68E+14;1.23E+13;3.74E+13;1.15E+14;5.29E+12;1.38E+13;2.84E+13
2.28E+13;6.02E+13;1.68E+14;1.23E+13;3.74E+13;1.15E+14;5.29E+12;1.38E+13;2.84E+13
2.28E+13;6.02E+13;1.68E+14;1.23E+13;3.74E+13;1.15E+14;5.29E+12;1.38E+13;2.83E+13
2.28E+13;6.02E+13;1.69E+14;1.23E+13;3.74E+13;1.15E+14;5.29E+12;1.38E+13;2.83E+13
2.28E+13;6.02E+13;1.69E+14;1.23E+13;3.74E+13;1.15E+14;5.29E+12;1.38E+13;2.82E+13
2.28E+13;6.02E+13;1.69E+14;1.23E+13;3.74E+13;1.15E+14;5.29E+12;1.38E+13;2.82E+13
2.28E+13;6.02E+13;1.69E+14;1.23E+13;3.74E+13;1.15E+14;5.29E+12;1.38E+13;2.81E+13
2.28E+13;6.02E+13;1.69E+14;1.23E+13;3.74E+13;1.15E+14;5.29E+12;1.38E+13;2.81E+13
2.28E+13;6.02E+13;1.69E+14;1.23E+13;3.74E+13;1.15E+14;5.29E+12;1.38E+13;2.80E+13
2.28E+13;6.02E+13;1.69E+14;1.22E+13;3.74E+13;1.15E+14;5.29E+12;1.38E+13;2.80E+13
2.28E+13;6.02E+13;1.69E+14;1.22E+13;3.74E+13;1.15E+14;5.29E+12;1.38E+13;2.79E+13
2.28E+13;6.02E+13;1.69E+14;1.22E+13;3.74E+13;1.16E+14;5.29E+12;1.38E+13;2.79E+13
2.28E+13;6.03E+13;1.70E+14;1.22E+13;3.74E+13;1.16E+14;5.29E+12;1.38E+13;2.78E+13
2.28E+13;6.03E+13;1.70E+14;1.22E+13;3.74E+13;1.16E+14;5.29E+12;1.38E+13;2.78E+13
2.28E+13;6.03E+13;1.70E+14;1.22E+13;3.74E+13;1.16E+14;5.29E+12;1.38E+13;2.77E+13
2.28E+13;6.03E+13;1.70E+14;1.22E+13;3.74E+13;1.16E+14;5.29E+12;1.38E+13;2.77E+13
2.28E+13;6.03E+13;1.70E+14;1.22E+13;3.74E+13;1.16E+14;5.29E+12;1.38E+13;2.76E+13
2.28E+13;6.03E+13;1.70E+14;1.22E+13;3.74E+13;1.16E+14;5.29E+12;1.38E+13;2.76E+13
2.28E+13;6.03E+13;1.70E+14;1.22E+13;3.74E+13;1.16E+14;5.29E+12;1.38E+13;2.75E+13
2.28E+13;6.03E+13;1.70E+14;1.22E+13;3.74E+13;1.16E+14;5.29E+12;1.38E+13;2.75E+13
2.28E+13;6.03E+13;1.70E+14;1.22E+13;3.74E+13;1.16E+14;5.29E+12;1.38E+13;2.75E+13
2.28E+13;6.03E+13;1.71E+14;1.22E+13;3.74E+13;1.16E+14;5.29E+12;1.38E+13;2.74E+13
2.28E+13;6.03E+13;1.71E+14;1.22E+13;3.74E+13;1.16E+14;5.29E+12;1.38E+13;2.74E+13
2.28E+13;6.03E+13;1.71E+14;1.22E+13;3.74E+13;1.16E+14;5.29E+12;1.38E+13;2.73E+13
2.28E+13;6.03E+13;1.71E+14;1.22E+13;3.74E+13;1.16E+14;5.29E+12;1.38E+13;2.73E+13
2.28E+13;6.03E+13;1.71E+14;1.22E+13;3.74E+13;1.16E+14;5.29E+12;1.38E+13;2.72E+13
2.28E+13;6.03E+13;1.71E+14;1.22E+13;3.74E+13;1.16E+14;5.29E+12;1.38E+13;2.72E+13
2.28E+13;6.03E+13;1.71E+14;1.22E+13;3.74E+13;1.16E+14;5.29E+12;1.38E+13;2.71E+13
2.28E+13;6.03E+13;1.71E+14;1.22E+13;3.74E+13;1.16E+14;5.29E+12;1.38E+13;2.71E+13
2.28E+13;6.03E+13;1.71E+14;1.22E+13;3.74E+13;1.16E+14;5.29E+12;1.38E+13;2.70E+13
2.28E+13;6.04E+13;1.72E+14;1.22E+13;3.74E+13;1.16E+14;5.29E+12;1.38E+13;2.70E+13
2.28E+13;6.04E+13;1.72E+14;1.22E+13;3.74E+13;1.17E+14;5.29E+12;1.38E+13;2.70E+13
2.28E+13;6.04E+13;1.72E+14;1.22E+13;3.74E+13;1.17E+14;5.29E+12;1.38E+13;2.69E+13
2.28E+13;6.04E+13;1.72E+14;1.22E+13;3.74E+13;1.17E+14;5.29E+12;1.38E+13;2.69E+13
2.28E+13;6.04E+13;1.72E+14;1.22E+13;3.74E+13;1.17E+14;5.29E+12;1.38E+13;2.68E+13
2.28E+13;6.04E+13;1.72E+14;1.22E+13;3.74E+13;1.17E+14;5.29E+12;1.38E+13;2.68E+13
2.28E+13;6.04E+13;1.72E+14;1.22E+13;3.74E+13;1.17E+14;5.29E+12;1.37E+13;2.67E+13
2.28E+13;6.04E+13;1.72E+14;1.22E+13;3.74E+13;1.17E+14;5.29E+12;1.37E+13;2.67E+13
2.28E+13;6.04E+13;1.72E+14;1.22E+13;3.74E+13;1.17E+14;5.29E+12;1.37E+13;2.67E+13
2.28E+13;6.04E+13;1.72E+14;1.22E+13;3.74E+13;1.17E+14;5.29E+12;1.37E+13;2.66E+13
2.28E+13;6.04E+13;1.73E+14;1.22E+13;3.74E+13;1.17E+14;5.29E+12;1.37E+13;2.66E+13
2.28E+13;6.04E+13;1.73E+14;1.22E+13;3.74E+13;1.17E+14;5.29E+12;1.37E+13;2.65E+13
2.28E+13;6.04E+13;1.73E+14;1.22E+13;3.74E+13;1.17E+14;5.29E+12;1.37E+13;2.65E+13
2.28E+13;6.04E+13;1.73E+14;1.22E+13;3.74E+13;1.17E+14;5.29E+12;1.37E+13;2.65E+13
2.28E+13;6.04E+13;1.73E+14;1.22E+13;3.74E+13;1.17E+14;5.29E+12;1.37E+13;2.64E+13
2.28E+13;6.04E+13;1.73E+14;1.22E+13;3.74E+13;1.17E+14;5.29E+12;1.37E+13;2.64E+13
2.28E+13;6.04E+13;1.73E+14;1.22E+13;3.74E+13;1.17E+14;5.29E+12;1.37E+13;2.63E+13
2.28E+13;6.04E+13;1.73E+14;1.22E+13;3.74E+13;1.17E+14;5.29E+12;1.37E+13;2.63E+13
2.28E+13;6.04E+13;1.73E+14;1.22E+13;3.74E+13;1.17E+14;5.29E+12;1.37E+13;2.63E+13
2.28E+13;6.04E+13;1.74E+14;1.22E+13;3.74E+13;1.17E+14;5.29E+12;1.37E+13;2.62E+13
2.28E+13;6.05E+13;1.74E+14;1.22E+13;3.74E+13;1.17E+14;5.29E+12;1.37E+13;2.62E+13
2.28E+13;6.05E+13;1.74E+14;1.22E+13;3.74E+13;1.17E+14;5.29E+12;1.37E+13;2.61E+13
2.28E+13;6.05E+13;1.74E+14;1.22E+13;3.74E+13;1.17E+14;5.29E+12;1.37E+13;2.61E+13
2.28E+13;6.05E+13;1.74E+14;1.22E+13;3.74E+13;1.18E+14;5.29E+12;1.37E+13;2.61E+13
2.28E+13;6.05E+13;1.74E+14;1.22E+13;3.74E+13;1.18E+14;5.29E+12;1.37E+13;2.60E+13
2.28E+13;6.05E+13;1.74E+14;1.22E+13;3.74E+13;1.18E+14;5.29E+12;1.37E+13;2.60E+13
2.28E+13;6.05E+13;1.74E+14;1.22E+13;3.74E+13;1.18E+14;5.29E+12;1.37E+13;2.59E+13
2.28E+13;6.05E+13;1.74E+14;1.22E+13;3.74E+13;1.18E+14;5.29E+12;1.37E+13;2.59E+13
2.28E+13;6.05E+13;1.74E+14;1.22E+13;3.74E+13;1.18E+14;5.29E+12;1.37E+13;2.59E+13
2.28E+13;6.05E+13;1.75E+14;1.22E+13;3.74E+13;1.18E+14;5.29E+12;1.37E+13;2.58E+13
2.28E+13;6.05E+13;1.75E+14;1.22E+13;3.74E+13;1.18E+14;5.29E+12;1.37E+13;2.58E+13
2.28E+13;6.05E+13;1.75E+14;1.22E+13;3.74E+13;1.18E+14;5.29E+12;1.37E+13;2.58E+13
2.28E+13;6.05E+13;1.75E+14;1.22E+13;3.74E+13;1.18E+14;5.29E+12;1.37E+13;2.57E+13
2.28E+13;6.05E+13;1.75E+14;1.22E+13;3.74E+13;1.18E+14;5.29E+12;1.37E+13;2.57E+13
2.28E+13;6.05E+13;1.75E+14;1.22E+13;3.74E+13;1.18E+14;5.29E+12;1.37E+13;2.57E+13
